date,date,count_yt,count_ain,count_cons,count_msm,count_cchan,count_tweets
2018-12-19 15:00:00,2018-12-19 15:00:00,1623,3.0,2.0,2.0,4.0,171937
2018-12-06 15:00:00,2018-12-06 15:00:00,1553,1.0,2.0,5.0,2.0,182137
2019-04-12 16:00:00,2019-04-12 16:00:00,1303,0.0,0.0,2.0,8.0,183521
2018-12-24 21:00:00,2018-12-24 21:00:00,1032,3.0,3.0,1.0,3.0,111801
2019-01-12 07:00:00,2019-01-12 07:00:00,756,2.0,4.0,2.0,4.0,110215
2018-11-10 20:00:00,2018-11-10 20:00:00,1058,3.0,3.0,0.0,5.0,115872
2018-12-01 19:00:00,2018-12-01 19:00:00,1262,3.0,1.0,3.0,2.0,125340
2019-05-19 10:00:00,2019-05-19 10:00:00,950,0.0,0.0,0.0,2.0,137935
2018-10-15 19:00:00,2018-10-15 19:00:00,1225,3.0,3.0,2.0,6.0,130170
2018-12-23 16:00:00,2018-12-23 16:00:00,1320,1.0,2.0,2.0,1.0,158265
2019-03-30 17:00:00,2019-03-30 17:00:00,743,0.0,4.0,3.0,5.0,150260
2019-05-22 01:00:00,2019-05-22 01:00:00,635,0.0,1.0,10.0,6.0,151982
2018-11-05 12:00:00,2018-11-05 12:00:00,1532,1.0,2.0,2.0,2.0,160768
2019-04-15 16:00:00,2019-04-15 16:00:00,935,0.0,0.0,9.0,6.0,164209
2019-02-14 06:00:00,2019-02-14 06:00:00,667,0.0,0.0,3.0,0.0,116381
2019-01-29 18:00:00,2019-01-29 18:00:00,1248,1.0,3.0,4.0,2.0,135513
2019-03-12 08:00:00,2019-03-12 08:00:00,575,0.0,1.0,1.0,2.0,117340
2019-05-16 05:00:00,2019-05-16 05:00:00,930,0.0,0.0,2.0,1.0,117298
2018-11-14 14:00:00,2018-11-14 14:00:00,1539,3.0,2.0,4.0,4.0,181102
2019-02-04 14:00:00,2019-02-04 14:00:00,1137,1.0,0.0,0.0,1.0,189173
2019-01-19 16:00:00,2019-01-19 16:00:00,1315,3.0,0.0,2.0,4.0,184689
2019-01-25 03:00:00,2019-01-25 03:00:00,1192,1.0,1.0,9.0,1.0,145702
2018-12-30 22:00:00,2018-12-30 22:00:00,1131,2.0,5.0,1.0,1.0,122348
2018-12-17 13:00:00,2018-12-17 13:00:00,1518,1.0,1.0,0.0,1.0,172799
2019-02-15 21:00:00,2019-02-15 21:00:00,696,0.0,0.0,2.0,2.0,122319
2019-03-01 09:00:00,2019-03-01 09:00:00,1046,0.0,0.0,2.0,1.0,130114
2018-10-04 03:00:00,2018-10-04 03:00:00,1060,2.0,0.0,4.0,2.0,144858
2019-03-17 04:00:00,2019-03-17 04:00:00,705,2.0,0.0,2.0,2.0,159050
2018-10-18 16:00:00,2018-10-18 16:00:00,1415,4.0,0.0,2.0,3.0,154408
2019-04-20 00:00:00,2019-04-20 00:00:00,763,0.0,2.0,22.0,3.0,129582
2019-03-15 10:00:00,2019-03-15 10:00:00,838,0.0,1.0,2.0,3.0,150847
2018-12-28 03:00:00,2018-12-28 03:00:00,1049,0.0,1.0,2.0,2.0,141138
2018-10-18 05:00:00,2018-10-18 05:00:00,895,1.0,4.0,3.0,1.0,105274
2018-10-06 15:00:00,2018-10-06 15:00:00,1529,3.0,2.0,5.0,4.0,186617
2019-03-10 23:00:00,2019-03-10 23:00:00,613,0.0,5.0,5.0,6.0,135673
2019-05-25 18:00:00,2019-05-25 18:00:00,622,1.0,0.0,4.0,4.0,135122
2019-01-31 03:00:00,2019-01-31 03:00:00,1171,1.0,20.0,3.0,0.0,150272
2019-02-22 15:00:00,2019-02-22 15:00:00,1026,0.0,6.0,4.0,5.0,190716
2018-10-02 16:00:00,2018-10-02 16:00:00,1442,0.0,0.0,3.0,1.0,156080
2019-01-03 20:00:00,2019-01-03 20:00:00,1064,2.0,2.0,1.0,1.0,126176
2019-03-13 12:00:00,2019-03-13 12:00:00,1196,2.0,0.0,1.0,2.0,179304
2018-12-13 02:00:00,2018-12-13 02:00:00,1153,2.0,2.0,1.0,4.0,126085
2019-03-02 05:00:00,2019-03-02 05:00:00,851,1.0,2.0,3.0,3.0,118673
2019-04-12 03:00:00,2019-04-12 03:00:00,750,3.0,3.0,2.0,5.0,149285
2018-12-16 18:00:00,2018-12-16 18:00:00,1220,0.0,1.0,4.0,4.0,127736
2019-01-04 11:00:00,2019-01-04 11:00:00,1379,0.0,0.0,1.0,1.0,144943
2018-12-27 10:00:00,2018-12-27 10:00:00,1235,1.0,0.0,0.0,0.0,129145
2018-11-23 22:00:00,2018-11-23 22:00:00,1172,2.0,3.0,2.0,3.0,116218
2019-01-22 18:00:00,2019-01-22 18:00:00,1192,3.0,6.0,3.0,7.0,142113
2019-05-06 11:00:00,2019-05-06 11:00:00,1060,0.0,1.0,1.0,2.0,166773
2019-05-06 02:00:00,2019-05-06 02:00:00,771,0.0,0.0,0.0,2.0,164446
2018-10-14 23:00:00,2018-10-14 23:00:00,1175,3.0,4.0,3.0,3.0,123455
2018-11-17 03:00:00,2018-11-17 03:00:00,1011,0.0,3.0,0.0,1.0,124856
2019-05-14 12:00:00,2019-05-14 12:00:00,988,0.0,0.0,1.0,1.0,173710
2019-03-31 01:00:00,2019-03-31 01:00:00,684,1.0,3.0,2.0,4.0,131398
2018-10-31 11:00:00,2018-10-31 11:00:00,1310,0.0,0.0,3.0,0.0,169008
2019-01-26 10:00:00,2019-01-26 10:00:00,1166,0.0,1.0,1.0,5.0,139365
2019-04-06 13:00:00,2019-04-06 13:00:00,1172,2.0,1.0,1.0,1.0,196783
2019-02-11 05:00:00,2019-02-11 05:00:00,785,1.0,0.0,0.0,0.0,144517
2018-12-25 04:00:00,2018-12-25 04:00:00,1018,0.0,0.0,1.0,0.0,121946
2018-10-18 21:00:00,2018-10-18 21:00:00,1176,7.0,1.0,7.0,2.0,125844
2018-12-08 07:00:00,2018-12-08 07:00:00,821,1.0,0.0,2.0,1.0,103301
2019-03-13 17:00:00,2019-03-13 17:00:00,421,1.0,0.0,3.0,1.0,75856
2019-01-19 05:00:00,2019-01-19 05:00:00,978,3.0,0.0,3.0,4.0,119789
2018-10-22 00:00:00,2018-10-22 00:00:00,1088,3.0,0.0,3.0,0.0,120333
2019-02-02 11:00:00,2019-02-02 11:00:00,888,2.0,1.0,5.0,3.0,147839
2019-05-01 21:00:00,2019-05-01 21:00:00,711,0.0,1.0,5.0,0.0,146524
2018-12-24 23:00:00,2018-12-24 23:00:00,1081,0.0,2.0,3.0,2.0,124081
2018-10-21 05:00:00,2018-10-21 05:00:00,947,0.0,0.0,3.0,0.0,117746
2019-02-26 12:00:00,2019-02-26 12:00:00,1123,0.0,1.0,4.0,2.0,180836
2019-02-11 15:00:00,2019-02-11 15:00:00,964,0.0,0.0,0.0,3.0,195810
2019-02-20 21:00:00,2019-02-20 21:00:00,720,1.0,0.0,5.0,3.0,139856
2018-11-09 22:00:00,2018-11-09 22:00:00,1197,0.0,3.0,0.0,3.0,123469
2019-05-08 15:00:00,2019-05-08 15:00:00,964,1.0,0.0,4.0,2.0,197744
2019-05-16 01:00:00,2019-05-16 01:00:00,761,0.0,0.0,7.0,5.0,148552
2018-12-22 21:00:00,2018-12-22 21:00:00,1066,0.0,1.0,2.0,3.0,107709
2018-10-12 01:00:00,2018-10-12 01:00:00,1185,3.0,3.0,2.0,5.0,125297
2018-10-21 20:00:00,2018-10-21 20:00:00,1134,4.0,1.0,2.0,2.0,128423
2019-01-18 20:00:00,2019-01-18 20:00:00,1159,3.0,1.0,0.0,4.0,120166
2018-10-19 06:00:00,2018-10-19 06:00:00,860,2.0,2.0,0.0,0.0,100447
2018-11-25 22:00:00,2018-11-25 22:00:00,1162,4.0,4.0,3.0,2.0,133233
2019-01-12 11:00:00,2019-01-12 11:00:00,1108,0.0,0.0,2.0,0.0,158041
2019-01-22 13:00:00,2019-01-22 13:00:00,1450,3.0,2.0,3.0,6.0,188899
2019-02-04 21:00:00,2019-02-04 21:00:00,648,0.0,1.0,0.0,2.0,134421
2018-11-23 02:00:00,2018-11-23 02:00:00,978,3.0,3.0,0.0,2.0,121136
2018-12-30 02:00:00,2018-12-30 02:00:00,1003,2.0,3.0,3.0,1.0,137359
2019-02-17 18:00:00,2019-02-17 18:00:00,716,0.0,1.0,0.0,0.0,139644
2018-12-14 09:00:00,2018-12-14 09:00:00,1413,0.0,1.0,6.0,3.0,166409
2019-02-02 07:00:00,2019-02-02 07:00:00,841,1.0,2.0,1.0,2.0,109576
2018-11-04 21:00:00,2018-11-04 21:00:00,1188,1.0,1.0,5.0,2.0,130932
2019-05-30 21:00:00,2019-05-30 21:00:00,886,1.0,0.0,6.0,2.0,144887
2019-04-20 10:00:00,2019-04-20 10:00:00,898,0.0,1.0,5.0,1.0,135140
2018-12-15 21:00:00,2018-12-15 21:00:00,1129,0.0,5.0,0.0,3.0,110951
2019-04-26 21:00:00,2019-04-26 21:00:00,757,0.0,1.0,4.0,3.0,129559
2018-12-10 16:00:00,2018-12-10 16:00:00,1461,3.0,6.0,1.0,4.0,155131
2019-04-02 07:00:00,2019-04-02 07:00:00,621,0.0,2.0,0.0,3.0,106574
2018-11-02 11:00:00,2018-11-02 11:00:00,1542,5.0,0.0,5.0,2.0,154788
2018-10-02 17:00:00,2018-10-02 17:00:00,1293,0.0,0.0,5.0,0.0,138083
2018-12-28 19:00:00,2018-12-28 19:00:00,1110,2.0,5.0,2.0,5.0,123935
2019-03-28 18:00:00,2019-03-28 18:00:00,792,1.0,2.0,9.0,3.0,138109
2019-01-15 09:00:00,2019-01-15 09:00:00,1107,0.0,1.0,1.0,0.0,128883
2019-04-17 23:00:00,2019-04-17 23:00:00,669,3.0,0.0,4.0,1.0,136249
2018-11-08 08:00:00,2018-11-08 08:00:00,902,0.0,1.0,4.0,3.0,111233
2019-03-11 23:00:00,2019-03-11 23:00:00,721,2.0,1.0,1.0,3.0,140316
2018-12-01 06:00:00,2018-12-01 06:00:00,986,3.0,5.0,5.0,4.0,107974
2018-10-24 22:00:00,2018-10-24 22:00:00,1334,4.0,1.0,2.0,1.0,134664
2018-10-01 06:00:00,2018-10-01 06:00:00,836,0.0,0.0,2.0,4.0,97852
2018-12-12 08:00:00,2018-12-12 08:00:00,986,1.0,4.0,2.0,4.0,118249
2018-12-01 17:00:00,2018-12-01 17:00:00,1455,2.0,6.0,9.0,5.0,156802
2019-02-25 09:00:00,2019-02-25 09:00:00,698,0.0,0.0,1.0,2.0,128921
2018-12-15 16:00:00,2018-12-15 16:00:00,1561,0.0,3.0,1.0,2.0,156691
2018-12-31 14:00:00,2018-12-31 14:00:00,1412,0.0,3.0,2.0,3.0,270007
2018-12-07 10:00:00,2018-12-07 10:00:00,1266,2.0,1.0,6.0,0.0,128469
2018-10-24 08:00:00,2018-10-24 08:00:00,855,0.0,1.0,2.0,0.0,107941
2019-04-14 16:00:00,2019-04-14 16:00:00,922,1.0,1.0,4.0,1.0,176405
2019-03-01 01:00:00,2019-03-01 01:00:00,705,2.0,3.0,1.0,2.0,133943
2018-12-17 02:00:00,2018-12-17 02:00:00,1059,2.0,3.0,2.0,3.0,144650
2019-04-23 17:00:00,2019-04-23 17:00:00,804,0.0,0.0,4.0,2.0,164826
2018-10-11 13:00:00,2018-10-11 13:00:00,1510,1.0,4.0,2.0,1.0,179373
2019-05-14 22:00:00,2019-05-14 22:00:00,702,0.0,0.0,1.0,2.0,145215
2019-05-18 13:00:00,2019-05-18 13:00:00,1261,0.0,2.0,2.0,5.0,178976
2019-02-07 21:00:00,2019-02-07 21:00:00,645,1.0,0.0,3.0,1.0,135975
2018-11-20 08:00:00,2018-11-20 08:00:00,898,1.0,3.0,0.0,3.0,108065
2018-11-19 14:00:00,2018-11-19 14:00:00,1591,6.0,3.0,1.0,3.0,178831
2018-10-01 13:00:00,2018-10-01 13:00:00,2630,0.0,0.0,3.0,2.0,184913
2019-04-16 22:00:00,2019-04-16 22:00:00,646,3.0,0.0,5.0,0.0,144954
2019-01-18 23:00:00,2019-01-18 23:00:00,1200,0.0,5.0,5.0,1.0,127836
2019-05-19 08:00:00,2019-05-19 08:00:00,718,0.0,0.0,2.0,0.0,121158
2019-03-04 06:00:00,2019-03-04 06:00:00,564,0.0,0.0,0.0,0.0,110367
2018-11-08 03:00:00,2018-11-08 03:00:00,993,0.0,3.0,6.0,4.0,138049
2019-01-05 01:00:00,2019-01-05 01:00:00,1110,0.0,6.0,3.0,3.0,132754
2019-05-05 01:00:00,2019-05-05 01:00:00,664,3.0,1.0,6.0,1.0,134227
2019-03-03 21:00:00,2019-03-03 21:00:00,614,2.0,1.0,1.0,1.0,126500
2019-01-13 14:00:00,2019-01-13 14:00:00,1362,1.0,1.0,3.0,2.0,194099
2019-03-24 08:00:00,2019-03-24 08:00:00,672,0.0,2.0,2.0,2.0,121997
2019-03-28 21:00:00,2019-03-28 21:00:00,839,0.0,0.0,13.0,1.0,137037
2019-03-28 15:00:00,2019-03-28 15:00:00,1188,1.0,0.0,4.0,0.0,193804
2019-05-28 13:00:00,2019-05-28 13:00:00,1114,0.0,0.0,0.0,5.0,187832
2019-04-25 12:00:00,2019-04-25 12:00:00,1309,0.0,2.0,4.0,6.0,195704
2019-04-26 20:00:00,2019-04-26 20:00:00,724,0.0,0.0,7.0,1.0,128868
2019-01-17 04:00:00,2019-01-17 04:00:00,953,0.0,1.0,7.0,2.0,127888
2019-05-08 13:00:00,2019-05-08 13:00:00,1212,2.0,0.0,5.0,5.0,198903
2018-10-11 15:00:00,2018-10-11 15:00:00,1946,5.0,3.0,7.0,4.0,177141
2018-10-06 23:00:00,2018-10-06 23:00:00,1209,1.0,2.0,8.0,1.0,128180
2019-03-02 06:00:00,2019-03-02 06:00:00,597,0.0,1.0,3.0,1.0,111756
2018-12-05 05:00:00,2018-12-05 05:00:00,908,0.0,4.0,3.0,2.0,106171
2018-10-08 06:00:00,2018-10-08 06:00:00,841,1.0,2.0,2.0,2.0,105491
2019-02-03 09:00:00,2019-02-03 09:00:00,691,2.0,0.0,0.0,0.0,133688
2019-03-28 17:00:00,2019-03-28 17:00:00,908,7.0,2.0,5.0,4.0,151438
2019-01-08 06:00:00,2019-01-08 06:00:00,836,1.0,4.0,4.0,4.0,111389
2018-12-28 22:00:00,2018-12-28 22:00:00,1144,1.0,2.0,5.0,2.0,121160
2019-01-02 17:00:00,2019-01-02 17:00:00,1266,2.0,4.0,1.0,7.0,146198
2019-02-08 23:00:00,2019-02-08 23:00:00,727,11.0,0.0,1.0,4.0,131259
2018-10-07 06:00:00,2018-10-07 06:00:00,868,1.0,0.0,2.0,0.0,119725
2019-03-10 22:00:00,2019-03-10 22:00:00,678,3.0,2.0,0.0,4.0,138200
2019-05-10 21:00:00,2019-05-10 21:00:00,699,5.0,1.0,2.0,4.0,130045
2019-03-01 03:00:00,2019-03-01 03:00:00,800,2.0,1.0,2.0,1.0,148228
2019-05-01 05:00:00,2019-05-01 05:00:00,610,1.0,0.0,1.0,1.0,127959
2019-03-27 09:00:00,2019-03-27 09:00:00,880,2.0,2.0,2.0,0.0,133026
2019-05-15 09:00:00,2019-05-15 09:00:00,1542,0.0,1.0,0.0,1.0,128518
2019-02-15 03:00:00,2019-02-15 03:00:00,802,0.0,4.0,0.0,2.0,138794
2019-04-05 23:00:00,2019-04-05 23:00:00,722,3.0,1.0,5.0,1.0,126049
2019-02-27 13:00:00,2019-02-27 13:00:00,1067,0.0,1.0,4.0,1.0,191957
2019-05-10 06:00:00,2019-05-10 06:00:00,978,0.0,0.0,4.0,1.0,112021
2018-11-11 14:00:00,2018-11-11 14:00:00,1414,0.0,3.0,3.0,4.0,185716
2018-12-24 15:00:00,2018-12-24 15:00:00,1727,1.0,2.0,3.0,2.0,192748
2018-10-06 07:00:00,2018-10-06 07:00:00,953,1.0,0.0,2.0,2.0,108434
2019-04-09 17:00:00,2019-04-09 17:00:00,806,1.0,0.0,0.0,0.0,153401
2019-01-20 08:00:00,2019-01-20 08:00:00,1231,2.0,0.0,3.0,0.0,118160
2019-01-28 20:00:00,2019-01-28 20:00:00,1120,0.0,1.0,5.0,1.0,130491
2018-10-07 01:00:00,2018-10-07 01:00:00,989,2.0,1.0,2.0,3.0,141413
2018-10-18 17:00:00,2018-10-18 17:00:00,1252,1.0,3.0,2.0,1.0,134144
2018-10-27 06:00:00,2018-10-27 06:00:00,923,1.0,3.0,6.0,2.0,103621
2018-12-17 17:00:00,2018-12-17 17:00:00,1275,1.0,3.0,2.0,1.0,134188
2019-03-21 12:00:00,2019-03-21 12:00:00,988,1.0,2.0,1.0,1.0,188323
2019-01-25 12:00:00,2019-01-25 12:00:00,1655,3.0,0.0,1.0,0.0,176385
2018-10-06 16:00:00,2018-10-06 16:00:00,1447,1.0,2.0,3.0,1.0,168958
2019-02-08 03:00:00,2019-02-08 03:00:00,623,1.0,1.0,2.0,1.0,147084
2018-12-22 04:00:00,2018-12-22 04:00:00,1030,0.0,2.0,0.0,6.0,124471
2018-10-07 18:00:00,2018-10-07 18:00:00,1293,2.0,3.0,1.0,4.0,143087
2019-03-29 00:00:00,2019-03-29 00:00:00,669,1.0,3.0,5.0,1.0,135606
2019-04-18 16:00:00,2019-04-18 16:00:00,937,0.0,1.0,2.0,2.0,178091
2018-12-06 10:00:00,2018-12-06 10:00:00,1656,1.0,3.0,0.0,2.0,133944
2019-01-22 23:00:00,2019-01-22 23:00:00,1214,1.0,1.0,1.0,0.0,139988
2019-05-25 06:00:00,2019-05-25 06:00:00,853,0.0,0.0,2.0,3.0,125834
2019-04-26 10:00:00,2019-04-26 10:00:00,1203,0.0,0.0,4.0,0.0,158233
2019-05-16 21:00:00,2019-05-16 21:00:00,681,0.0,0.0,4.0,2.0,150382
2019-04-19 07:00:00,2019-04-19 07:00:00,702,1.0,0.0,2.0,2.0,114456
2019-01-01 20:00:00,2019-01-01 20:00:00,1042,0.0,3.0,0.0,4.0,117496
2018-10-20 04:00:00,2018-10-20 04:00:00,974,1.0,2.0,1.0,3.0,116481
2019-03-19 12:00:00,2019-03-19 12:00:00,930,1.0,3.0,2.0,2.0,181581
2018-10-07 21:00:00,2018-10-07 21:00:00,1009,6.0,3.0,6.0,4.0,132764
2019-04-15 03:00:00,2019-04-15 03:00:00,764,1.0,0.0,1.0,2.0,145758
2019-05-16 08:00:00,2019-05-16 08:00:00,731,0.0,2.0,0.0,1.0,112074
2019-04-16 15:00:00,2019-04-16 15:00:00,1042,1.0,2.0,3.0,4.0,193524
2019-04-03 17:00:00,2019-04-03 17:00:00,729,4.0,1.0,2.0,1.0,148694
2019-02-09 05:00:00,2019-02-09 05:00:00,657,1.0,0.0,0.0,2.0,134693
2019-04-11 23:00:00,2019-04-11 23:00:00,722,0.0,1.0,8.0,4.0,142255
2018-10-29 06:00:00,2018-10-29 06:00:00,790,0.0,3.0,1.0,2.0,94078
2019-03-26 00:00:00,2019-03-26 00:00:00,706,4.0,2.0,2.0,6.0,138173
2019-05-14 07:00:00,2019-05-14 07:00:00,514,1.0,0.0,2.0,3.0,104659
2018-12-05 01:00:00,2018-12-05 01:00:00,1097,2.0,5.0,2.0,5.0,140774
2018-10-21 23:00:00,2018-10-21 23:00:00,1156,2.0,2.0,3.0,5.0,126999
2019-02-05 14:00:00,2019-02-05 14:00:00,980,5.0,1.0,0.0,3.0,184964
2019-03-15 18:00:00,2019-03-15 18:00:00,736,4.0,2.0,2.0,0.0,137183
2018-11-16 03:00:00,2018-11-16 03:00:00,1022,1.0,6.0,3.0,1.0,130596
2019-04-17 01:00:00,2019-04-17 01:00:00,858,1.0,3.0,2.0,2.0,146773
2018-10-11 05:00:00,2018-10-11 05:00:00,806,2.0,0.0,1.0,1.0,102243
2019-01-26 17:00:00,2019-01-26 17:00:00,1378,4.0,1.0,4.0,3.0,153119
2018-12-16 04:00:00,2018-12-16 04:00:00,942,0.0,7.0,2.0,4.0,122803
2018-12-12 01:00:00,2018-12-12 01:00:00,1074,0.0,1.0,6.0,2.0,144283
2019-02-18 19:00:00,2019-02-18 19:00:00,656,2.0,0.0,2.0,2.0,133124
2019-05-25 22:00:00,2019-05-25 22:00:00,664,0.0,0.0,5.0,2.0,129132
2019-02-04 07:00:00,2019-02-04 07:00:00,538,0.0,1.0,1.0,0.0,108230
2018-12-30 20:00:00,2018-12-30 20:00:00,1049,0.0,2.0,4.0,3.0,117935
2019-03-17 18:00:00,2019-03-17 18:00:00,737,1.0,3.0,4.0,2.0,145815
2018-12-23 04:00:00,2018-12-23 04:00:00,962,2.0,4.0,1.0,5.0,126098
2019-01-27 10:00:00,2019-01-27 10:00:00,1151,0.0,0.0,1.0,1.0,145719
2019-04-23 08:00:00,2019-04-23 08:00:00,750,2.0,0.0,0.0,0.0,129227
2019-03-17 05:00:00,2019-03-17 05:00:00,1115,0.0,0.0,2.0,2.0,146025
2018-10-29 18:00:00,2018-10-29 18:00:00,1093,2.0,2.0,4.0,5.0,126074
2018-12-31 17:00:00,2018-12-31 17:00:00,1465,2.0,4.0,1.0,3.0,189494
2018-12-15 04:00:00,2018-12-15 04:00:00,1103,1.0,4.0,4.0,2.0,122439
2018-12-11 07:00:00,2018-12-11 07:00:00,871,0.0,3.0,0.0,3.0,104191
2019-02-03 21:00:00,2019-02-03 21:00:00,632,0.0,1.0,7.0,5.0,138415
2019-02-04 04:00:00,2019-02-04 04:00:00,619,0.0,3.0,2.0,3.0,133363
2018-12-05 18:00:00,2018-12-05 18:00:00,1206,2.0,3.0,5.0,3.0,126608
2019-04-27 14:00:00,2019-04-27 14:00:00,1207,1.0,1.0,5.0,2.0,198684
2018-11-08 23:00:00,2018-11-08 23:00:00,1382,4.0,4.0,1.0,2.0,140550
2018-10-23 01:00:00,2018-10-23 01:00:00,1168,3.0,2.0,1.0,2.0,131582
2018-11-02 07:00:00,2018-11-02 07:00:00,862,2.0,2.0,2.0,3.0,99815
2019-05-07 19:00:00,2019-05-07 19:00:00,639,1.0,0.0,0.0,1.0,131192
2018-11-22 20:00:00,2018-11-22 20:00:00,1113,3.0,3.0,2.0,5.0,115960
2019-03-16 01:00:00,2019-03-16 01:00:00,701,1.0,1.0,0.0,3.0,136323
2019-04-06 16:00:00,2019-04-06 16:00:00,946,0.0,0.0,2.0,1.0,186187
2019-02-13 00:00:00,2019-02-13 00:00:00,675,1.0,1.0,1.0,2.0,128966
2019-04-11 12:00:00,2019-04-11 12:00:00,999,1.0,1.0,14.0,5.0,185639
2018-11-18 07:00:00,2018-11-18 07:00:00,884,0.0,4.0,0.0,5.0,106148
2019-01-13 01:00:00,2019-01-13 01:00:00,1091,1.0,1.0,4.0,3.0,133037
2018-12-14 10:00:00,2018-12-14 10:00:00,1408,0.0,0.0,0.0,0.0,187888
2019-04-02 06:00:00,2019-04-02 06:00:00,556,1.0,1.0,2.0,1.0,108337
2018-12-29 03:00:00,2018-12-29 03:00:00,1287,0.0,4.0,3.0,3.0,139495
2019-03-19 13:00:00,2019-03-19 13:00:00,1153,2.0,1.0,5.0,2.0,196087
2019-02-06 06:00:00,2019-02-06 06:00:00,648,1.0,3.0,2.0,0.0,110235
2018-12-26 20:00:00,2018-12-26 20:00:00,1037,0.0,0.0,4.0,2.0,112910
2018-10-04 13:00:00,2018-10-04 13:00:00,1481,2.0,0.0,2.0,2.0,182524
2019-03-29 17:00:00,2019-03-29 17:00:00,834,0.0,0.0,7.0,2.0,149168
2018-11-17 10:00:00,2018-11-17 10:00:00,1083,0.0,3.0,3.0,3.0,122948
2019-03-02 11:00:00,2019-03-02 11:00:00,986,1.0,0.0,2.0,1.0,162349
2018-10-28 01:00:00,2018-10-28 01:00:00,1051,1.0,4.0,1.0,2.0,123634
2019-05-25 23:00:00,2019-05-25 23:00:00,657,0.0,0.0,4.0,2.0,135467
2018-10-12 21:00:00,2018-10-12 21:00:00,1157,3.0,0.0,0.0,0.0,121813
2019-04-08 10:00:00,2019-04-08 10:00:00,1024,1.0,1.0,0.0,7.0,147283
2019-01-12 13:00:00,2019-01-12 13:00:00,1269,2.0,0.0,2.0,4.0,183076
2019-01-24 08:00:00,2019-01-24 08:00:00,891,0.0,0.0,1.0,2.0,114482
2019-02-26 10:00:00,2019-02-26 10:00:00,851,1.0,0.0,0.0,0.0,144965
2019-03-07 10:00:00,2019-03-07 10:00:00,923,2.0,1.0,0.0,1.0,137697
2018-10-27 05:00:00,2018-10-27 05:00:00,1123,2.0,3.0,1.0,0.0,105353
2018-11-24 18:00:00,2018-11-24 18:00:00,1251,3.0,1.0,1.0,1.0,128517
2018-11-30 17:00:00,2018-11-30 17:00:00,1374,3.0,8.0,2.0,7.0,135857
2019-04-05 17:00:00,2019-04-05 17:00:00,866,0.0,5.0,4.0,5.0,151598
2018-12-14 12:00:00,2018-12-14 12:00:00,1647,1.0,1.0,0.0,2.0,179833
2019-02-16 00:00:00,2019-02-16 00:00:00,701,1.0,0.0,2.0,0.0,126144
2018-10-21 03:00:00,2018-10-21 03:00:00,1028,0.0,1.0,1.0,3.0,134250
2019-03-29 20:00:00,2019-03-29 20:00:00,640,2.0,4.0,1.0,5.0,129326
2019-03-12 12:00:00,2019-03-12 12:00:00,1050,1.0,1.0,5.0,2.0,182060
2019-04-07 18:00:00,2019-04-07 18:00:00,1128,3.0,0.0,3.0,0.0,149449
2018-12-16 08:00:00,2018-12-16 08:00:00,947,0.0,2.0,2.0,0.0,120419
2018-12-08 14:00:00,2018-12-08 14:00:00,1394,2.0,4.0,9.0,2.0,183833
2019-03-25 07:00:00,2019-03-25 07:00:00,571,0.0,1.0,0.0,0.0,114986
2019-05-08 03:00:00,2019-05-08 03:00:00,700,2.0,0.0,3.0,0.0,151662
2019-05-30 16:00:00,2019-05-30 16:00:00,854,0.0,2.0,6.0,1.0,162958
2019-01-14 10:00:00,2019-01-14 10:00:00,1125,0.0,2.0,2.0,2.0,130867
2019-01-20 20:00:00,2019-01-20 20:00:00,1223,2.0,1.0,4.0,1.0,130110
2018-12-20 17:00:00,2018-12-20 17:00:00,1430,0.0,3.0,2.0,2.0,138873
2019-03-16 06:00:00,2019-03-16 06:00:00,604,0.0,0.0,1.0,0.0,112548
2018-11-18 00:00:00,2018-11-18 00:00:00,1053,1.0,2.0,6.0,2.0,121031
2019-03-17 16:00:00,2019-03-17 16:00:00,907,0.0,2.0,3.0,3.0,174798
2019-03-15 02:00:00,2019-03-15 02:00:00,698,1.0,1.0,4.0,4.0,143260
2019-03-10 21:00:00,2019-03-10 21:00:00,621,0.0,1.0,3.0,0.0,128827
2019-02-14 17:00:00,2019-02-14 17:00:00,826,0.0,1.0,4.0,3.0,150994
2019-04-05 14:00:00,2019-04-05 14:00:00,1344,0.0,0.0,3.0,3.0,198925
2019-03-26 07:00:00,2019-03-26 07:00:00,602,2.0,0.0,3.0,2.0,108994
2019-01-14 09:00:00,2019-01-14 09:00:00,1170,0.0,0.0,1.0,2.0,122730
2019-04-22 03:00:00,2019-04-22 03:00:00,908,0.0,1.0,4.0,0.0,148970
2018-10-03 22:00:00,2018-10-03 22:00:00,1137,2.0,0.0,6.0,2.0,135101
2018-10-17 06:00:00,2018-10-17 06:00:00,821,3.0,3.0,1.0,3.0,98609
2018-11-23 14:00:00,2018-11-23 14:00:00,1591,1.0,0.0,1.0,0.0,174905
2019-04-21 20:00:00,2019-04-21 20:00:00,658,1.0,3.0,4.0,0.0,131936
2019-01-18 21:00:00,2019-01-18 21:00:00,1196,1.0,2.0,1.0,4.0,119940
2019-02-14 23:00:00,2019-02-14 23:00:00,673,1.0,2.0,2.0,3.0,134758
2019-02-06 14:00:00,2019-02-06 14:00:00,1217,1.0,0.0,4.0,1.0,195239
2018-11-19 07:00:00,2018-11-19 07:00:00,885,2.0,3.0,0.0,4.0,99338
2018-10-29 17:00:00,2018-10-29 17:00:00,1290,2.0,5.0,0.0,0.0,137728
